1.81	4.51	12.51	5.92	14.39616122	12.48244383
1.87	4.5	8.08	4.85	9.060607769	1.918192959
3.04	0.87	11.63	8.03	7.488385515	14.24540576
4.06	1.77	8.43	3.65	10.75410606	12.95840785
1.53	0.72	7.88	3.23	0.278099805	3.413868769
2.72	3.57	10.24	3.83	2.099211882	3.306247129
2.56	3.24	8.81	6.4	3.826995373	9.943270139
3.94	2.95	12.57	3.85	12.60455216	1.274587693
0.7	1.6	11.7	3.54	11.13544228	12.71773938
2.22	5.26	12.15	4.34	9.286039577	9.628695163
2.95	1.64	10.46	8.62	2.623090069	2.185457288
4.73	3.27	9.21	9.18	9.622674286	5.785121582
0.7	3.24	7.71	8.64	8.079986101	13.38751255
2.65	2.32	13.03	4.97	3.233317428	10.77436473
3.78	3.38	7.91	3.36	11.94159402	8.237700629
2.42	0.51	11.25	3.29	11.57438467	1.649947112
0.54	1.76	11.2	3.96	5.80659663	10.58337327
3.53	4.88	7.95	8.61	9.318510637	4.042189467
2.07	2.65	12.41	4.67	10.372464	12.90287875
3.44	2.15	7.78	3.4	0.115179641	10.59113101
2.16	1.9	7.53	6.08	12.08532897	2.207464464
3.13	1.66	12.35	4.07	13.40236083	8.943672019
3.27	0.94	6.88	5.21	7.428984426	0.169006645
1.39	4.55	12.58	4.26	2.793282792	0.10979701
0.32	3.43	7.48	5.99	5.099709412	14.69787995
2.51	3.47	8.69	6.21	4.490747894	1.695266732
2.42	3.34	10.24	9.11	0.655274626	0.602668101
1.88	3.01	10.63	4.79	14.24854615	11.49146527
3.43	3.4	11.36	5.37	5.735947549	1.763547679
3.41	2.81	9.52	8.2	9.541715744	5.8438882
2.62	1.67	10.29	7.67	5.924778594	5.509019127
1.66	1.03	13.01	6.4	10.11902618	11.0506278
3.9	1.62	9.41	9.15	6.847005548	0.329265333
2.72	2.78	12.45	8.2	5.690408799	1.807531678
2.25	4.89	7.11	7.43	6.19976879	14.80494395
3.28	5.08	8.91	7.37	4.091542052	12.54117725
3.94	2.59	9.68	7.79	4.666111184	4.938716237
3.63	1.72	8.49	5.73	7.008607201	2.189006292
0.76	2.07	11.41	6.11	10.53327803	5.529739294
0.05	3.37	9.83	3.78	6.267433339	13.92727819
3.32	3.06	11.19	8.07	1.319608552	3.819157764
2.8	1.03	10.93	5.66	0.345734207	5.610528275
1.26	4.33	8.21	6.39	0.760322902	11.65618576
3.64	1.82	12.23	3.59	6.533806326	10.98843704
3.34	3.85	7.67	7.16	9.323559762	1.405198507
2.15	3.87	10.44	5.69	6.032535485	4.72356074
1.65	1.26	10	5.95	2.321079559	8.844488262
4.07	1.26	8.47	4.72	5.936866425	13.02412454
0.06	2.95	8.45	2.99	12.08442259	12.20771495
2.02	4.25	10.15	6.56	14.61407442	3.522933315
2.97	4.35	10.25	8.65	8.511270676	3.168327171
2.49	1.64	8.09	7.2	6.86389699	4.33047909
4.05	4.75	9.03	3.1	5.919559278	1.874564836
4.37	3.16	7.47	5.75	13.01245557	7.047997113
2.74	4.34	7.44	6.44	12.53258079	5.819602198
0.73	2.98	9.59	2.97	14.76673878	5.623482903
0.67	3.85	8.9	8.39	2.019973898	4.399106668
0.52	4.4	8.51	4.61	7.775758253	12.40029256
0.81	3.34	11.3	6.26	8.103766149	2.64760802
2.12	2.55	6.76	4.97	6.577744812	8.252387535
1.81	4.73	7.91	3.52	6.86086497	8.947638469
2.52	1.83	8.98	8.01	1.140866495	11.72336577
0.86	3.48	10.24	2.86	6.045203488	3.034380311
3.49	2.33	12.96	7.04	7.007902088	1.254509837
1.87	3.3	8.78	9.15	9.506393846	7.644454978
2.8	3.35	8.92	6.6	12.91662702	8.213030514
2.12	4.54	9.23	7.83	12.69680322	7.82392246
4.09	4.64	9.31	8.64	12.92889825	2.685215528
1.27	3.94	12.63	8.17	9.665526251	7.215559585
3.15	3.73	11.19	7.93	14.79704122	3.574301181
4.49	3.54	10.3	4.1	11.91084384	9.216966198
0.57	2.1	9.26	4	9.594394249	3.409043798
3.8	2.15	7.78	6.72	9.749708911	0.795199404
4.05	2.49	10.81	8.34	13.75559758	6.218312159
2.01	2.81	9.55	6.62	3.01733066	12.16618974
3.3	0.66	10.02	3.79	6.511925722	4.257288225
2.63	4.2	9.63	7.97	12.83240936	4.223084944
2.22	1.25	8.59	4.88	9.165966085	14.14472605
3.76	3.11	9.31	4.56	2.767162916	0.692854318
1.99	3.14	7.05	4.98	1.920008866	14.69011189
1.09	2.04	6.8	5.62	2.806738003	7.320258402
4.1	4.03	7.37	5.38	5.475721311	11.84344966
1.8	3.38	7.19	4.11	1.504385697	1.850123941
3.64	2.96	8.84	5.28	7.456021593	10.5309057
3.83	3.82	8.68	3.29	12.58211914	6.998548388
4.91	3.39	11.98	7.43	6.046957672	11.50492503
1.09	2.47	7.44	7.79	12.11006681	6.272019057
4.23	2.83	10.46	2.9	12.40867563	7.72701054
3.68	4.25	9.78	6.24	2.652270585	0.618785915
1.9	3.17	11.22	7.5	9.344177366	8.663960603
2.59	5.11	10.75	6.25	2.368237031	14.32621828
4.8	3.72	12.58	7.87	1.565474705	7.716075826
1.65	4.77	9.97	3	3.036247912	9.936364936
1.9	0.84	8.14	4.59	13.37170086	13.60813307
2.43	0.93	11	8.64	8.704291984	11.73164474
3.05	5.11	12.24	4.2	10.47144468	6.063299291
2.67	2.43	10.1	3.31	8.036988066	2.210946302
0.25	3.79	10.13	8.27	8.43956232	14.71687661
4.82	3.35	10.46	4.67	11.34685216	0.169601629
4.11	2.53	7.79	8.26	12.44613833	5.949519303
4.17	3.56	12.89	5.86	4.889154685	3.762314818
2.63	2.29	8.17	4.93	10.28021989	11.10591923
2.46	2.39	9.31	8.24	14.1519146	2.160658704
3.51	2.85	10.03	6.8	8.184574647	2.537188407
3.61	1.47	12.97	5.16	10.04922211	9.289590924
1.91	3.25	10.58	8.05	10.86626483	2.331634299
3.33	5.32	11.86	5.44	12.52095688	12.89829883
3.43	2.36	9.11	5.34	10.34541819	1.943459254
1.77	1.37	10.43	2.54	9.94399003	6.769979895
0.4	3.17	8.24	3.14	2.339348893	12.56322392
0.97	3.1	11.97	4.57	10.7368406	8.854393109
2.28	3.25	12.33	5.01	3.378490514	14.83010939
3.28	4.18	7.21	5.87	5.544278921	9.477974469
1.6	2.71	7.16	6.53	7.850239973	4.604617465
3.77	4.13	8.71	6.15	12.3501413	2.97674686
2.27	2.94	9.72	2.62	7.754994328	2.007525847
0.56	1.63	9.23	7.62	9.845323154	11.90946348
2.2	5.48	9.29	5.66	10.93306704	14.35801155
1.22	2.33	9.33	9.12	8.122008184	13.75479923
1.46	4.07	8.54	8.96	12.3820014	14.72566597
4.17	2.98	6.62	5.14	13.70737666	11.67876626
2.36	1.62	10.73	3.97	1.951476558	1.419661614
3.55	2.2	10.09	3.93	13.11983886	3.346355008
2.84	0.9	8.6	5.79	6.484022641	5.09250413
0.19	3.88	10.68	4.65	11.87781139	10.81688344
2.54	3.81	8.39	6.77	6.208306902	13.42469507
1.22	4.9	9.59	8	13.89879413	2.834986546
2.57	2.28	10.98	7.54	7.256549214	1.903954448
1.6	4.72	8.63	5.79	9.291352178	4.928729442
2.6	0.91	8.31	5.6	10.80958907	0.948450059
0.02	3.04	11.04	5.82	7.657243144	12.76881382
4.63	4.08	12.83	5.47	5.434955764	12.41863949
1.04	4.93	10.83	7.33	4.56129524	12.14081497
4.26	1.6	9.43	4.27	2.914531661	0.19935893
2.49	3.48	8.77	5.52	12.63790382	3.869653868
1.19	2.52	7.12	7.71	10.36417391	5.062726678
0.16	2.49	9.99	5.28	9.479085877	10.89592832
1.49	1.68	12.16	4.7	14.98965302	10.46005762
0.96	4.3	11.8	3.28	4.649286232	11.35543728
1.34	1.87	9.71	8.75	5.741510908	5.378642842
4.33	3.41	10.36	7.58	6.16214201	12.7372825
4.18	2.04	10.12	3.7	9.334610274	4.145525989
2.41	5.44	10.5	8.17	13.83049031	7.138870701
4.03	1.64	9.28	7.94	0.962606603	10.30358911
1.95	2.55	9.32	8.83	6.416164621	0.486816909
4.64	2.67	8.83	6.34	5.077116973	12.1233986
2.4	1.96	10.64	3.73	2.84384172	13.63760245
4.7	1.97	8.59	8.36	4.896602955	5.772080151
1.55	1.69	8.88	5.87	11.39224248	3.364765744
0.11	3.59	12.46	8.14	11.06867584	1.416276787
2.99	2.39	7.78	3.92	14.95804983	13.32954716
2.73	1.39	9.57	5.51	5.337381684	8.51505092
0.84	3.57	12.42	7.04	6.086888776	7.76954119
0.86	1.99	7.71	6.56	3.442509873	1.294952214
3.39	2.29	8.44	6.49	12.79668917	1.670860881
3.29	2.93	11.18	6.59	7.482392147	9.445462774
4.41	1.92	10.38	3.14	0.316879679	2.767043185
2.76	1.97	12.44	6.88	7.650959995	10.70805595
2.5	3.28	9.43	6.56	3.350731747	1.41791685
3.33	5.22	10.68	6.82	5.11095837	14.82202016
3.68	2.8	12.87	6.02	13.84813925	10.98211856
2.84	1.08	10.27	3.66	7.288331919	8.405879642
1.14	2.01	13.07	4.35	1.102808437	13.55094905
2.09	1.15	10.81	7.11	12.10417137	6.198959494
1.4	2.4	11.93	3.91	13.55805648	8.868367686
1.63	3.26	9.61	3.2	5.509716984	0.598925887
1.55	4.89	8.97	2.82	11.28054304	4.416425083
2.06	5.42	6.74	6.07	11.86213202	14.0629055
1.42	1.56	10.43	6.04	11.37184323	1.655637744
4.21	4.06	10.85	8.72	6.881755993	14.3173522
1.37	3.93	9.65	4.31	3.810390016	7.47177459
3.81	4.4	10.2	8.8	12.94019835	10.0991192
2.81	2.29	7.09	5.56	7.217700569	12.94684142
2.81	0.68	11.27	6.41	5.659118407	10.71625626
1.17	3.74	10.42	8.1	14.48218497	2.286133534
4.4	2.56	10.14	4.9	8.561996507	6.937648713
2.92	4.58	8.85	4.74	1.083290535	14.10570077
1.67	2.24	10.28	6.94	14.94914199	3.722992829
2.33	4.25	7.93	5.13	1.732782305	4.326553489
1.86	2.39	9.89	8.1	2.544780739	1.596339479
3.13	3.28	11.43	4.55	0.924820036	5.892105668
3.42	2.56	12.07	7.74	8.359342899	12.22028036
4.16	4.81	10.86	9.05	12.13272903	0.669316235
2.16	3.76	11.01	6.31	7.206553282	5.470983421
0.58	1.93	10	6.12	3.421114518	3.259974633
3.12	2.01	9.39	3.32	5.912916782	8.258572536
2.79	2.74	9.2	5.27	5.591975385	9.581546399
0.46	3.28	9.2	8.94	9.089362224	8.660540435
2.97	3.55	8.22	8.73	10.89097194	9.235050219
2.4	3.71	7.03	6.87	13.70952279	8.250315646
2.74	5.24	9.17	8.81	1.562522402	6.062215939
1.37	1.27	11.44	8.39	3.423035857	1.743377199
3.56	3.63	12.97	5.31	5.740979672	1.398151654
1.87	2.26	10.43	3.65	3.490722226	11.43721879
3.63	4.34	10.14	5.39	8.462021982	11.34410516
2.23	4.4	12.12	7.95	9.633270776	14.8870427
1.3	4.83	13.07	6.48	3.897160634	14.62314026
3.78	4.11	10.79	3.28	7.535549178	13.76945895
4.28	2.74	8.13	6.74	1.051983901	5.618768778
0.57	2.46	9.5	6.29	12.65907268	3.992391668
1.19	1.63	7.57	3.76	8.548229402	2.923021878
1.23	4.09	13.18	5.99	0.806922124	6.439648481
2.58	2.94	12.84	6.36	0.670162786	14.53896865
11.56	2.15	11.86	3.77	13.92223	4.592134354
11.2	2.96	10.25	6.03	1.912313212	5.734024054
10.11	0.68	10.14	6.38	1.058200687	11.03578143
8.74	1.11	11.86	6.56	13.74836689	13.39474801
10.73	2.27	12.03	7.91	10.37972882	7.063992295
7.95	2.2	10.82	8.13	3.135948931	2.47873222
10	1.85	9.1	7.73	8.790621234	2.774954549
11.12	1.22	9.05	7.43	13.21694374	4.508365491
9.72	2.54	11.67	9.01	4.697976797	8.464980434
10.05	0.24	13.31	6.26	1.573513546	12.3829521
12.03	2.2	9.71	7.45	2.147827101	7.22697115
7.35	2.51	10.35	7.66	2.161741728	12.4367923
9.64	2.63	10.32	7.68	3.672397833	4.359888649
11.38	1.07	11.54	5.7	9.188973637	1.54124339
10.98	2.87	11.84	6.65	12.53655905	0.529026042
8.77	2.86	12.52	4.35	13.8707663	8.669512
9.31	1.73	8.94	6.65	14.79203662	9.705245057
13.4	2.24	7.14	6.62	5.393073959	3.125998296
11.29	1.54	11.21	7.85	14.00791733	13.7426331
13.56	2.45	12.14	3.26	1.740513738	13.49553052
8.19	2.83	13	5.56	11.64099508	3.139034324
8.39	1.69	7.4	6.8	5.801857888	5.747192319
14.03	2.58	7.05	5.64	11.91169535	13.33685269
9.44	2.29	13.03	5.33	3.328056975	5.594426325
8.95	2.5	12.78	5.35	4.142932611	13.89568741
11.53	1.76	10.78	8.98	11.19665091	7.468114262
11.29	2.1	11.33	7.21	7.685809151	0.22932349
10.53	2.93	10.14	6.42	7.221088534	14.68112179
11.96	1.99	11.98	7.31	5.311864173	9.805678555
7.27	2.99	9.77	7.99	0.151092748	4.022356073
12.15	1.73	12.23	5.71	10.34977941	12.11660387
9.26	1.56	9.77	8.13	12.4779612	3.935539653
11.31	1.1	9.9	8.07	11.28415539	4.125782586
10.59	1.45	9.07	7.06	8.829428718	14.03074468
6.99	2.59	12.2	6.46	3.349595478	10.18113309
10.8	0.58	7.35	5.49	8.183570538	6.961997451
8.51	1.74	8.08	8.12	9.959181132	1.282551497
8.99	2.4	8.21	4.77	0.786417534	6.163787616
6.6	2.56	7.23	7.02	0.377977219	8.193726094
13.5	2.45	9.13	3.79	11.79890615	5.236534198
8.02	1.62	13.48	5.65	1.502094124	6.045902994
8.62	1.32	11.26	4.02	7.346117513	9.800139791
11.68	1.6	9.67	7.86	13.66170289	3.743528655
12.16	2.82	11.73	3.13	2.307266937	2.582930293
10.18	1.13	10.34	9.41	14.19400913	3.836206447
8.24	2.42	11.61	3.72	13.47147352	13.42226729
7.05	2.88	8.87	6.74	6.983111259	4.423890245
13.94	2.76	11.93	8.85	7.834098533	0.06166524
7.43	2.93	7.54	6.41	6.088616059	1.009567214
11.19	2.81	7.6	5.42	5.539479773	6.772356139
10.62	2.6	2.94	4.67	3.014525379	4.47010799
11.68	2.06	3.32	3.58	9.942462229	11.6386766
13.94	2.61	3.51	0.88	10.8712833	6.635290048
9.42	1.57	1.98	5	14.55049872	11.37297809
8.72	2.14	2.87	4.49	6.442817868	10.08324236
9.97	0.57	2.07	5	9.262056461	10.75213712
9.83	0.15	2.09	6.4	0.896359385	5.38224775
9.66	1.97	2.17	2.35	13.8072424	8.802237652
14.14	2.72	1.67	3.91	4.172475499	5.221023314
9.64	0.9	1.34	4.09	0.93991304	9.693956861
12	2.23	3.16	2.96	4.910616273	14.56776206
14.12	2.89	4.11	1.27	7.016486819	10.49577467
7.45	2.28	2.86	3.74	5.407525764	2.793291529
11.64	1.4	2.46	1.38	8.953861241	12.13347542
10.49	2.96	1.06	2.62	2.870266546	13.50458912
10.33	1.74	3.31	1.52	2.921342691	8.572816819
9.21	2.51	1.75	4.52	3.432789277	8.155126503
6.87	2.81	1.81	2.65	11.81396282	7.972582717
7.49	2.05	1.44	1.52	4.818515692	8.016944139
13.67	2.66	0.14	0.33	10.53628613	4.602856128
8.7	2.08	1.27	2.04	7.273418504	0.895528981
7.2	2.58	0.2	0.52	11.2934621	8.271695799
10.69	2.66	2.23	2.62	2.255685329	13.3911689
7.28	2.22	0.91	2.96	10.43093318	10.09988511
14.2	2.56	2.07	3.33	12.53979638	10.3627285
10.99	0.96	0.88	0.64	12.03026947	8.497952416
10.24	0.3	0.78	1.96	14.83016112	0.458127027
9.62	1.83	2.18	2.94	11.19478726	12.67662633
9.45	1.74	2.79	4.57	14.17950019	0.993109395
11.98	1.63	2.19	5.61	3.873043021	5.769242543
9.36	0.78	2.43	2.37	9.775826117	2.903377599
6.49	2.83	4.2	1.95	11.48903553	3.966608831
11.08	0.69	2.66	0.8	7.246668473	3.662002982
6.98	2.88	2.64	3.04	9.326419665	12.84944369
13.14	2.37	2.95	2.36	13.90343136	14.73871768
10.75	0.84	2.81	5.26	9.891303977	13.78997909
12.06	1.74	1.89	4.37	5.518307816	2.597726229
7.85	2.38	0.94	1.49	2.961904539	11.72957515
11.75	1.32	3.88	2.23	9.54788217	11.85535462
11.12	1.95	2.23	1.44	14.28423702	13.14474436
12.18	2.62	1.56	3.83	7.19711671	3.546549176
7.88	2.45	3.8	1.52	13.9535924	3.127248286
10.47	1.99	0.95	0.27	5.682377596	1.054997664
9.47	2.39	2.68	3.55	9.462472885	8.557606258
6.76	2.95	1.32	0.27	14.785929	3.835045425
7.71	2.14	2.15	5.77	10.50510496	3.123232321
9.21	1.88	1.16	2.95	3.263159482	12.99276506
10.79	0.73	2.71	5.37	10.16526521	9.067535231
7.49	1.97	3.47	1.85	9.067551075	9.255198463
12.33	1.65	2.05	5.5	0.667262626	5.310516157
10.28	1	1.83	5.1	9.77014379	6.571065355
11.72	2.22	2.32	5.96	9.345410823	8.377823732
7.93	1.66	0.95	0.4	9.95384527	14.87995637
9.11	1.47	3.76	1.97	4.622134135	11.82263513
9.98	1.9	1.3	1.49	1.521391465	6.587457873
13.15	2.17	1.15	1.92	2.35367156	8.890470817
10.96	1.31	4.76	0.97	9.063845913	9.39304017
10.7	2.34	1.3	2.35	10.99751261	7.920759138
9.21	2.69	2.04	1.87	6.578260951	9.492937942
9.62	0.61	1.8	5.32	4.909762802	12.78797074
12.37	1.95	1.32	1.78	14.25631306	5.9883409
11.27	2.32	2.1	2.02	10.79274983	11.3294659
8.74	1.04	1.67	4	2.828678076	3.840950073
10.5	2.91	3.58	2.1	6.257229332	0.072350822
10.98	2.23	3.38	4.18	0.146881626	7.845529581
6.63	2.87	2.15	5.35	3.146899213	13.21567622
10.34	1.06	3.08	4.76	4.207466654	4.493418047
11.4	2.97	1.8	5.46	11.93904272	9.01899891
10.56	0.67	3.85	1.46	2.422256269	2.6796862
6.41	2.88	1.05	3.17	0.351258262	11.46645423
7.15	2.54	1.75	4.42	13.03759067	14.62906019
10.26	0.88	1.62	5.42	6.367798137	13.72318124
10.05	0.99	4.79	1.31	14.99931635	13.66187448
7.38	2.89	2.23	3.79	14.99004499	3.892543162
8.64	2.84	1.32	3.58	10.45144805	5.110917503
8.4	1.7	0.68	1.92	2.764692798	13.7076382
12.11	2.92	1.51	2.43	2.241334878	8.774131306
11.76	2.58	1.38	1.68	5.106803219	11.16985106
9.94	0.39	4.03	2.13	9.024734133	4.793041483
12.74	2.98	2.81	4.11	8.795320909	5.823190878
9.68	2.57	2.45	5.56	3.626544506	0.883617595
11	1.45	2.35	1.27	1.497291464	1.103348887
14.38	2.75	4.09	0.9	5.05117066	0.665666326
12.53	2.48	1.63	3.58	11.79568647	12.3578646
13.11	2.32	3.78	2.99	1.039553306	12.19614486
10.32	0.7	2.08	5.91	1.889103316	7.131168344
7.99	1.98	1.41	2.65	1.218251793	2.842196465
10.12	0.71	1.87	2.61	14.28044649	8.601505722
8.72	1.88	2.56	0.71	4.335005679	2.426485247
12.71	2.3	2.85	2.68	7.697045545	4.058538327
13.71	2.25	2.52	1.15	5.888147752	3.407771542
13.62	2.98	1.21	1.01	5.132911831	8.939404043
10.27	1.75	0.88	1.39	4.315071839	4.330848953
11.12	1.35	4.31	1.58	13.88888763	8.95587607
9.08	2.03	0.81	0.46	9.521616161	11.35034822
11.54	2.39	2.47	0.83	4.069355191	9.884257585
9.61	2.05	0.5	1.38	2.796498595	2.65755208
14.14	2.63	0.65	1.48	14.42300553	3.250277672
7.67	2.83	1.65	5.12	10.11938115	5.348134158
11.36	1.08	1.02	1.33	7.782187332	10.24507301
7.21	2.86	3.58	1.11	13.36446461	8.10748943
7.5	2.93	2.94	1.61	6.43057864	13.75324252
8.79	3	2.11	5.58	10.4895873	3.306879535
9.99	2.24	4.39	1.18	2.972710884	11.20194557
7.01	2.93	1.08	3.65	10.72909768	8.473985378
10.1	1.85	1.92	2.78	6.733903482	7.167324215
10.3	2.68	4.15	2	3.620764612	4.005365762
12.68	1.82	3.59	3.08	4.781534338	14.23520515
9.15	2.5	2.66	2.2	14.46435107	5.189356321
13.23	2.39	1.05	0.3	14.81474066	12.55175577
10.55	1.63	1.47	1.71	10.07029812	5.144747286
10.32	2.04	2.6	2.97	3.31062878	0.510152549
9.04	1.38	1.4	1.27	3.415835033	8.953210349
10.02	1.06	2.24	1.02	10.99607333	11.07285398
10.42	1.24	0.61	1.21	4.827895095	13.14086515
11.05	2.17	2.58	3.94	0.253829139	8.627685166
10.09	1.01	2.85	1.7	11.17641887	7.319656017
8.37	1.65	2.92	1.24	8.812198602	13.58357599
9.02	2.74	1.33	1.57	7.685124155	7.134892796
11.1	2.8	3.88	1.76	9.714800526	2.725631608
8.16	2.49	2.26	5.25	0.144420325	3.6239811
9.78	2.81	1.98	6.33	7.046986321	8.584118778
12.1	2.82	2.1	4.18	13.21839328	10.76564635
10.28	0.21	2.09	2.39	8.515832973	10.68138824
9.39	0.6	2.38	5.93	3.833365012	8.05520919
11.13	2.05	2	3.93	10.4673742	13.42202132
10.49	2.69	3.15	4.1	9.926498381	0.275514912
13.01	2.57	2.17	4.37	8.49382129	6.128097664
10.46	0.46	1.76	1.15	13.62754289	12.55306314
9.96	2.74	1.23	0.79	7.332143986	10.69853821
9.61	2.59	1.45	3.43	4.956538058	12.97948016
8.22	1.99	2.2	4.09	4.277170478	8.934901421
10.94	2.66	1.97	1.63	6.429966722	1.981053197
8.77	1.45	2.28	0.6	12.03700349	10.16017059
12.43	2.07	3.78	0.98	4.421931761	9.605832836
9.62	2.73	2.85	1.87	12.0148518	13.37910935
8.51	1.67	2.07	6.63	2.0256381	4.598313138
6.75	2.92	0.96	1.14	9.389932073	5.097778287
9.46	2.4	3.43	1.83	9.149177544	14.318383
14.24	2.78	2.12	4.92	4.02267465	0.148586784
12	1.84	3.54	2.83	10.87975073	9.82993087
9.01	2.79	4.13	0.94	3.207695093	12.41143027
9.54	0.55	4.03	2.06	8.620423198	6.6467453
8.9	1.22	3.18	1.34	4.103598897	7.465359416
9.1	2.44	1.3	4.01	3.505192631	11.72775824
11.75	2.76	2.51	1.81	0.218777432	14.46305365
8.88	1.57	2.4	2.66	1.594916982	4.809152945
10.2	0.26	4.25	1.65	9.723749149	4.183250341
11.39	1.73	2.3	3.08	2.671350467	1.021386105
13.57	2.93	1.95	4.33	5.8230891	1.796525153
13.45	2.45	2	3.73	10.58389617	11.62126904
10.23	0.93	4.14	1.87	2.344189413	2.303132809
12.78	2.04	2.07	2.41	13.82383583	6.500694745
13.54	2.93	2	2.81	6.357597305	4.688032105
11.83	2.78	1.16	1.69	3.432330618	5.270148545
12.26	2.03	1.9	5.74	6.902968363	9.403620345
13.6	2.73	2.19	4.63	8.063087172	2.358935006
9.1	2.42	1.72	5.23	7.867884531	9.160452486
9.3	2.49	3.41	2.44	0.198699632	3.659359327
12.81	2.13	2.77	1.71	9.566613056	2.929487817
7.45	2.9	2.3	4.25	2.098292951	3.481017989
10.91	2.83	3.31	2	1.368640736	10.02578696
10.14	1.37	1.64	2.99	7.076262617	1.07293515
7.06	2.84	1.67	1.67	4.303235567	9.784408605
12.78	2.05	3.58	3.63	12.14455367	7.725096561
14.55	2.9	1.84	5.94	8.732822687	12.44378118
11.99	2.9	1.03	0.58	13.09202726	4.421292284
11.3	1.22	3.02	0.88	7.142276758	11.94516564
9.89	0.41	3.25	2.89	8.844626698	10.74666696
10.13	2.04	2.24	4.92	6.97702738	2.388093026
9.7	0.7	2.43	3.01	1.370193017	0.736403232
13.82	2.43	2.04	2	14.44694256	14.20416766
8.56	1.41	1.54	3.29	14.11522716	4.767014593
9.61	0.81	2.67	1.27	4.306461663	0.672984095
8.66	2.22	1.79	2.58	13.83291171	7.077178497
10.97	1.23	0.36	0.85	11.08713656	0.756690689
9.09	1.02	2.44	3.3	0.078284485	12.35150945
10.89	2.67	3.81	2.5	12.04396253	14.09657746
9.45	1.09	1.73	0.93	9.307904634	7.361390888
9.08	2.1	1.16	2.47	3.043392265	4.741172372
9.85	1.58	3.19	0.68	9.178237126	2.976116828
8.1	2.77	1.83	0.57	5.525406258	4.828213779
11.19	2.12	1.07	1.28	4.808009576	8.088026811
11.67	1.92	1.23	2.68	8.081008702	13.2208819
14.12	2.6	2.5	2.89	9.909081287	6.067644686
12.62	1.73	2.09	3.06	14.80179124	7.759129515
10.04	1.83	1.57	4.02	0.577737547	5.057300996
7.56	1.87	2.77	1.15	11.06424374	3.54637619
12.75	2.94	1.31	1.35	0.196843287	11.7871862
13.11	2.15	3.44	1.62	8.322281192	0.514358966
10.26	0.35	3.34	3.65	14.92407906	1.469804619
10.14	2.59	2.93	3.7	8.192896433	9.270602913
11.33	1.4	3.46	3.18	14.8669889	4.333435396
12.11	2.6	4.36	0.99	5.138962745	1.772178221
9.94	2.1	1.53	5.15	10.26631686	14.74222084
10.03	2.61	2.78	4.52	14.56397577	1.718356473
9.9	2.9	2.85	3.44	7.594429306	13.01031215
11.46	1.41	3.8	1.58	11.55318964	8.875812929
13.66	2.73	2.11	2.65	0.844010072	9.388975829
14.47	2.73	0.16	0.34	1.040209081	6.348585697
